family,dimension,source,item_seq,expert_mean_score
ULM,Reasoning,Human,61,3.0
ULM,Reasoning,Human,62,3.0
ULM,Reasoning,Human,63,3.0
ULM,Reasoning,Human,64,3.0
ULM,Reasoning,Human,65,1.6666666666666667
ULM,Reasoning,Human,66,1.6666666666666667
ULM,Reasoning,Human,67,1.6666666666666667
ULM,Reasoning,Human,68,2.0
ULM,Reasoning,Human,69,2.0
ULM,Reasoning,Human,70,2.3333333333333335
ULM,Reasoning,MAS,1,1.3333333333333333
ULM,Reasoning,MAS,2,1.3333333333333333
ULM,Reasoning,MAS,3,2.3333333333333335
ULM,Reasoning,MAS,4,1.3333333333333333
ULM,Reasoning,MAS,5,1.3333333333333333
ULM,Reasoning,MAS,6,2.0
ULM,Reasoning,MAS,7,1.3333333333333333
ULM,Reasoning,MAS,8,3.0
ULM,Reasoning,MAS,9,3.0
ULM,Reasoning,MAS,10,3.0
ULM,Reasoning,MAS,11,3.0
ULM,Reasoning,MAS,12,3.0
ULM,Reasoning,MAS,13,3.6666666666666665
ULM,Reasoning,MAS,14,3.6666666666666665
ULM,Reasoning,MAS,15,2.6666666666666665
ULM,Reasoning,MAS,16,2.6666666666666665
ULM,Reasoning,MAS,17,3.0
ULM,Reasoning,MAS,18,2.3333333333333335
ULM,Reasoning,MAS,19,2.3333333333333335
ULM,Reasoning,MAS,20,3.0
ULM,Reasoning,MAS,21,2.3333333333333335
ULM,Reasoning,MAS,22,2.0
ULM,Reasoning,MAS,23,2.6666666666666665
ULM,Reasoning,MAS,24,3.6666666666666665
ULM,Reasoning,MAS,25,3.0
ULM,Reasoning,MAS,26,3.0
ULM,Reasoning,MAS,27,3.0
ULM,Reasoning,MAS,28,2.3333333333333335
ULM,Reasoning,MAS,29,2.0
ULM,Reasoning,MAS,30,2.3333333333333335
ULM,Reasoning,MAS,31,3.0
ULM,Reasoning,MAS,32,3.0
ULM,Reasoning,MAS,33,2.6666666666666665
ULM,Reasoning,MAS,34,3.6666666666666665
ULM,Reasoning,MAS,35,3.6666666666666665
ULM,Reasoning,MAS,36,3.3333333333333335
ULM,Reasoning,MAS,37,2.0
ULM,Reasoning,MAS,38,2.0
ULM,Reasoning,MAS,39,2.0
ULM,Reasoning,MAS,40,2.3333333333333335
ULM,Reasoning,MAS,41,2.3333333333333335
ULM,Reasoning,MAS,42,2.0
ULM,Reasoning,MAS,43,1.6666666666666667
ULM,Reasoning,MAS,44,2.6666666666666665
ULM,Reasoning,MAS,45,2.3333333333333335
ULM,Reasoning,MAS,46,2.3333333333333335
ULM,Reasoning,MAS,47,3.3333333333333335
ULM,Reasoning,MAS,48,3.0
ULM,Reasoning,MAS,49,2.3333333333333335
ULM,Reasoning,MAS,50,2.6666666666666665
ULM,Reasoning,MAS,51,1.3333333333333333
ULM,Reasoning,MAS,52,1.3333333333333333
ULM,Reasoning,MAS,53,1.3333333333333333
ULM,Reasoning,MAS,54,2.0
ULM,Reasoning,MAS,55,1.0
ULM,Reasoning,MAS,56,2.0
ULM,Reasoning,MAS,57,2.0
ULM,Reasoning,MAS,58,2.6666666666666665
ULM,Reasoning,MAS,59,2.6666666666666665
ULM,Reasoning,MAS,60,2.6666666666666665
ULM,Reasoning,MAS,61,2.3333333333333335
ULM,Reasoning,MAS,62,2.3333333333333335
ULM,Reasoning,MAS,63,2.3333333333333335
ULM,Reasoning,MAS,64,2.3333333333333335
ULM,Reasoning,MAS,65,2.3333333333333335
ULM,Reasoning,MAS,66,2.3333333333333335
ULM,Reasoning,MAS,67,2.3333333333333335
ULM,Reasoning,MAS,68,2.0
ULM,Reasoning,MAS,69,2.0
ULM,Reasoning,MAS,70,2.6666666666666665
ULM,Feedback,Human,1,3.3333333333333335
ULM,Feedback,Human,2,2.6666666666666665
ULM,Feedback,Human,3,3.3333333333333335
ULM,Feedback,Human,4,3.3333333333333335
ULM,Feedback,Human,5,3.3333333333333335
ULM,Feedback,Human,6,2.3333333333333335
ULM,Feedback,Human,7,3.3333333333333335
ULM,Feedback,Human,8,4.0
ULM,Feedback,Human,9,3.3333333333333335
ULM,Feedback,Human,10,3.3333333333333335
ULM,Feedback,Human,11,3.3333333333333335
ULM,Feedback,Human,12,3.3333333333333335
ULM,Feedback,Human,13,4.0
ULM,Feedback,Human,14,3.3333333333333335
ULM,Feedback,Human,15,4.0
ULM,Feedback,Human,16,3.3333333333333335
ULM,Feedback,Human,17,4.333333333333333
ULM,Feedback,Human,18,3.3333333333333335
ULM,Feedback,Human,19,4.0
ULM,Feedback,Human,20,3.3333333333333335
ULM,Feedback,Human,21,3.3333333333333335
ULM,Feedback,Human,22,4.0
ULM,Feedback,Human,23,3.3333333333333335
ULM,Feedback,Human,24,4.0
ULM,Feedback,Human,25,3.3333333333333335
ULM,Feedback,Human,26,4.0
ULM,Feedback,Human,27,4.0
ULM,Feedback,Human,28,4.0
ULM,Feedback,Human,29,3.6666666666666665
ULM,Feedback,Human,30,4.0
ULM,Feedback,Human,31,4.0
ULM,Feedback,Human,32,4.0
ULM,Feedback,Human,33,4.0
ULM,Feedback,Human,34,4.0
ULM,Feedback,Human,35,4.0
ULM,Feedback,Human,36,4.0
ULM,Feedback,Human,37,4.0
ULM,Feedback,Human,38,4.0
ULM,Feedback,Human,39,4.0
ULM,Feedback,Human,40,3.3333333333333335
ULM,Feedback,Human,41,3.3333333333333335
ULM,Feedback,Human,42,3.3333333333333335
ULM,Feedback,Human,43,4.333333333333333
ULM,Feedback,Human,44,4.0
ULM,Feedback,Human,45,4.0
ULM,Feedback,Human,46,3.3333333333333335
ULM,Feedback,Human,47,3.0
ULM,Feedback,Human,48,3.3333333333333335
ULM,Feedback,Human,49,3.0
ULM,Feedback,Human,50,4.0
ULM,Feedback,Human,51,3.0
ULM,Feedback,Human,52,3.0
ULM,Feedback,Human,53,3.0
ULM,Feedback,Human,54,3.0
ULM,Feedback,Human,55,3.6666666666666665
ULM,Feedback,Human,56,3.6666666666666665
ULM,Feedback,Human,57,3.6666666666666665
ULM,Feedback,Human,58,3.6666666666666665
ULM,Feedback,Human,59,3.3333333333333335
ULM,Feedback,Human,60,3.3333333333333335
ULM,Feedback,Human,61,3.6666666666666665
ULM,Feedback,Human,62,3.6666666666666665
ULM,Feedback,Human,63,3.6666666666666665
ULM,Feedback,Human,64,3.6666666666666665
ULM,Feedback,Human,65,3.0
ULM,Feedback,Human,66,3.0
ULM,Feedback,Human,67,3.0
ULM,Feedback,Human,68,3.3333333333333335
ULM,Feedback,Human,69,3.3333333333333335
ULM,Feedback,Human,70,3.6666666666666665
ULM,Feedback,MAS,1,4.0
ULM,Feedback,MAS,2,3.3333333333333335
ULM,Feedback,MAS,3,4.0
ULM,Feedback,MAS,4,4.0
ULM,Feedback,MAS,5,3.3333333333333335
ULM,Feedback,MAS,6,4.0
ULM,Feedback,MAS,7,4.0
ULM,Feedback,MAS,8,4.0
ULM,Feedback,MAS,9,4.0
ULM,Feedback,MAS,10,4.0
ULM,Feedback,MAS,11,4.0
ULM,Feedback,MAS,12,4.0
ULM,Feedback,MAS,13,4.0
ULM,Feedback,MAS,14,4.0
ULM,Feedback,MAS,15,4.0
ULM,Feedback,MAS,16,4.0
ULM,Feedback,MAS,17,4.0
ULM,Feedback,MAS,18,4.0
ULM,Feedback,MAS,19,4.0
ULM,Feedback,MAS,20,4.0
ULM,Feedback,MAS,21,4.0
ULM,Feedback,MAS,22,4.0
ULM,Feedback,MAS,23,3.3333333333333335
ULM,Feedback,MAS,24,4.0
ULM,Feedback,MAS,25,4.0
ULM,Feedback,MAS,26,4.0
ULM,Feedback,MAS,27,4.0
ULM,Feedback,MAS,28,4.0
ULM,Feedback,MAS,29,4.0
ULM,Feedback,MAS,30,4.0
ULM,Feedback,MAS,31,4.0
ULM,Feedback,MAS,32,4.0
ULM,Feedback,MAS,33,4.0
ULM,Feedback,MAS,34,4.0
ULM,Feedback,MAS,35,4.0
ULM,Feedback,MAS,36,4.0
ULM,Feedback,MAS,37,4.0
ULM,Feedback,MAS,38,4.0
ULM,Feedback,MAS,39,4.0
ULM,Feedback,MAS,40,4.0
ULM,Feedback,MAS,41,4.0
ULM,Feedback,MAS,42,3.6666666666666665
ULM,Feedback,MAS,43,3.6666666666666665
ULM,Feedback,MAS,44,4.0
ULM,Feedback,MAS,45,3.3333333333333335
ULM,Feedback,MAS,46,4.0
ULM,Feedback,MAS,47,4.0
ULM,Feedback,MAS,48,4.0
ULM,Feedback,MAS,49,4.0
ULM,Feedback,MAS,50,4.0
ULM,Feedback,MAS,51,3.6666666666666665
ULM,Feedback,MAS,52,3.6666666666666665
ULM,Feedback,MAS,53,3.6666666666666665
ULM,Feedback,MAS,54,3.6666666666666665
ULM,Feedback,MAS,55,2.6666666666666665
ULM,Feedback,MAS,56,3.6666666666666665
ULM,Feedback,MAS,57,3.6666666666666665
ULM,Feedback,MAS,58,4.0
ULM,Feedback,MAS,59,4.0
ULM,Feedback,MAS,60,4.0
ULM,Feedback,MAS,61,4.0
ULM,Feedback,MAS,62,4.0
ULM,Feedback,MAS,63,4.0
ULM,Feedback,MAS,64,4.0
ULM,Feedback,MAS,65,4.0
ULM,Feedback,MAS,66,4.0
ULM,Feedback,MAS,67,4.0
ULM,Feedback,MAS,68,4.0
ULM,Feedback,MAS,69,4.0
ULM,Feedback,MAS,70,4.0
ULM,Fairness,Human,1,3.0
ULM,Fairness,Human,2,3.0
ULM,Fairness,Human,3,3.0
ULM,Fairness,Human,4,3.0
ULM,Fairness,Human,5,3.0
ULM,Fairness,Human,6,3.0
ULM,Fairness,Human,7,3.0
ULM,Fairness,Human,8,3.0
ULM,Fairness,Human,9,3.0
ULM,Fairness,Human,10,3.0
ULM,Fairness,Human,11,3.0
ULM,Fairness,Human,12,3.0
ULM,Fairness,Human,13,3.0
ULM,Fairness,Human,14,3.0
ULM,Fairness,Human,15,3.0
ULM,Fairness,Human,16,3.0
ULM,Fairness,Human,17,3.0
ULM,Fairness,Human,18,3.0
ULM,Fairness,Human,19,3.0
ULM,Fairness,Human,20,3.0
ULM,Fairness,Human,21,3.0
ULM,Fairness,Human,22,3.0
ULM,Fairness,Human,23,3.0
ULM,Fairness,Human,24,3.0
ULM,Fairness,Human,25,3.0
ULM,Fairness,Human,26,3.0
ULM,Fairness,Human,27,3.0
ULM,Fairness,Human,28,3.0
ULM,Fairness,Human,29,3.0
ULM,Fairness,Human,30,3.0
ULM,Fairness,Human,31,3.0
ULM,Fairness,Human,32,3.0
ULM,Fairness,Human,33,3.0
ULM,Fairness,Human,34,3.0
ULM,Fairness,Human,35,3.0
ULM,Fairness,Human,36,3.0
ULM,Fairness,Human,37,3.0
ULM,Fairness,Human,38,3.0
ULM,Fairness,Human,39,3.0
ULM,Fairness,Human,40,3.0
ULM,Fairness,Human,41,3.0
ULM,Fairness,Human,42,3.0
ULM,Fairness,Human,43,3.0
ULM,Fairness,Human,44,3.0
ULM,Fairness,Human,45,3.0
ULM,Fairness,Human,46,3.6666666666666665
ULM,Fairness,Human,47,3.0
ULM,Fairness,Human,48,3.0
ULM,Fairness,Human,49,3.0
ULM,Fairness,Human,50,3.0
ULM,Fairness,Human,51,3.0
ULM,Fairness,Human,52,3.0
ULM,Fairness,Human,53,3.0
ULM,Fairness,Human,54,3.0
ULM,Fairness,Human,55,3.0
ULM,Fairness,Human,56,3.0
ULM,Fairness,Human,57,3.0
ULM,Fairness,Human,58,3.0
ULM,Fairness,Human,59,3.0
ULM,Fairness,Human,60,3.0
ULM,Fairness,Human,61,3.0
ULM,Fairness,Human,62,3.0
ULM,Fairness,Human,63,3.0
ULM,Fairness,Human,64,3.0
ULM,Fairness,Human,65,3.0
ULM,Fairness,Human,66,3.0
ULM,Fairness,Human,67,3.0
ULM,Fairness,Human,68,3.0
ULM,Fairness,Human,69,3.0
ULM,Fairness,Human,70,3.0
ULM,Fairness,MAS,1,3.0
ULM,Fairness,MAS,2,3.0
ULM,Fairness,MAS,3,3.0
ULM,Fairness,MAS,4,3.0
ULM,Fairness,MAS,5,3.0
ULM,Fairness,MAS,6,3.0
ULM,Fairness,MAS,7,3.0
ULM,Fairness,MAS,8,3.0
ULM,Fairness,MAS,9,3.0
ULM,Fairness,MAS,10,3.0
ULM,Fairness,MAS,11,3.0
ULM,Fairness,MAS,12,3.0
ULM,Fairness,MAS,13,3.0
ULM,Fairness,MAS,14,3.0
ULM,Fairness,MAS,15,3.0
ULM,Fairness,MAS,16,3.0
ULM,Fairness,MAS,17,3.0
ULM,Fairness,MAS,18,3.0
ULM,Fairness,MAS,19,3.0
ULM,Fairness,MAS,20,3.0
ULM,Fairness,MAS,21,3.0
ULM,Fairness,MAS,22,3.0
ULM,Fairness,MAS,23,3.0
ULM,Fairness,MAS,24,3.0
ULM,Fairness,MAS,25,3.0
ULM,Fairness,MAS,26,3.0
ULM,Fairness,MAS,27,3.0
ULM,Fairness,MAS,28,3.0
ULM,Fairness,MAS,29,3.0
ULM,Fairness,MAS,30,3.0
ULM,Fairness,MAS,31,3.0
ULM,Fairness,MAS,32,3.0
ULM,Fairness,MAS,33,3.0
ULM,Fairness,MAS,34,3.0
ULM,Fairness,MAS,35,3.0
ULM,Fairness,MAS,36,3.0
ULM,Fairness,MAS,37,3.0
ULM,Fairness,MAS,38,3.0
ULM,Fairness,MAS,39,3.0
ULM,Fairness,MAS,40,3.0
ULM,Fairness,MAS,41,3.0
ULM,Fairness,MAS,42,3.0
ULM,Fairness,MAS,43,3.0
ULM,Fairness,MAS,44,3.0
ULM,Fairness,MAS,45,3.0
ULM,Fairness,MAS,46,3.0
ULM,Fairness,MAS,47,3.0
ULM,Fairness,MAS,48,3.0
ULM,Fairness,MAS,49,3.0
ULM,Fairness,MAS,50,3.0
ULM,Fairness,MAS,51,3.0
ULM,Fairness,MAS,52,3.0
ULM,Fairness,MAS,53,3.0
ULM,Fairness,MAS,54,3.0
ULM,Fairness,MAS,55,3.0
ULM,Fairness,MAS,56,3.0
ULM,Fairness,MAS,57,3.0
ULM,Fairness,MAS,58,3.0
ULM,Fairness,MAS,59,3.0
ULM,Fairness,MAS,60,3.0
ULM,Fairness,MAS,61,3.0
ULM,Fairness,MAS,62,3.0
ULM,Fairness,MAS,63,3.0
ULM,Fairness,MAS,64,3.0
ULM,Fairness,MAS,65,3.0
ULM,Fairness,MAS,66,3.0
ULM,Fairness,MAS,67,3.0
ULM,Fairness,MAS,68,3.0
ULM,Fairness,MAS,69,3.0
ULM,Fairness,MAS,70,3.0
ULM,Explanation score,Human,1,3.6666666666666665
ULM,Explanation score,Human,2,3.0
ULM,Explanation score,Human,3,3.6666666666666665
ULM,Explanation score,Human,4,3.6666666666666665
ULM,Explanation score,Human,5,3.6666666666666665
ULM,Explanation score,Human,6,3.0
ULM,Explanation score,Human,7,3.6666666666666665
ULM,Explanation score,Human,8,3.6666666666666665
ULM,Explanation score,Human,9,3.6666666666666665
ULM,Explanation score,Human,10,3.6666666666666665
ULM,Explanation score,Human,11,3.6666666666666665
ULM,Explanation score,Human,12,3.6666666666666665
ULM,Explanation score,Human,13,4.333333333333333
ULM,Explanation score,Human,14,3.6666666666666665
ULM,Explanation score,Human,15,4.333333333333333
ULM,Explanation score,Human,16,3.6666666666666665
ULM,Explanation score,Human,17,4.333333333333333
ULM,Explanation score,Human,18,3.6666666666666665
ULM,Explanation score,Human,19,4.333333333333333
ULM,Explanation score,Human,20,3.6666666666666665
ULM,Explanation score,Human,21,3.6666666666666665
ULM,Explanation score,Human,22,4.333333333333333
ULM,Explanation score,Human,23,3.6666666666666665
ULM,Explanation score,Human,24,4.333333333333333
ULM,Explanation score,Human,25,3.6666666666666665
ULM,Explanation score,Human,26,4.333333333333333
ULM,Explanation score,Human,27,4.333333333333333
ULM,Explanation score,Human,28,4.333333333333333
ULM,Explanation score,Human,29,4.0
ULM,Explanation score,Human,30,4.333333333333333
ULM,Explanation score,Human,31,4.333333333333333
ULM,Explanation score,Human,32,4.333333333333333
ULM,Explanation score,Human,33,4.333333333333333
ULM,Explanation score,Human,34,4.333333333333333
ULM,Explanation score,Human,35,4.333333333333333
ULM,Explanation score,Human,36,4.333333333333333
ULM,Explanation score,Human,37,5.0
ULM,Explanation score,Human,38,4.333333333333333
ULM,Explanation score,Human,39,4.333333333333333
ULM,Explanation score,Human,40,5.0
ULM,Explanation score,Human,41,5.0
ULM,Explanation score,Human,42,5.0
ULM,Explanation score,Human,43,4.333333333333333
ULM,Explanation score,Human,44,4.333333333333333
ULM,Explanation score,Human,45,4.333333333333333
ULM,Explanation score,Human,46,4.0
ULM,Explanation score,Human,47,3.3333333333333335
ULM,Explanation score,Human,48,3.6666666666666665
ULM,Explanation score,Human,49,3.3333333333333335
ULM,Explanation score,Human,50,4.0
ULM,Explanation score,Human,51,3.6666666666666665
ULM,Explanation score,Human,52,3.6666666666666665
ULM,Explanation score,Human,53,3.6666666666666665
ULM,Explanation score,Human,54,4.0
ULM,Explanation score,Human,55,4.333333333333333
ULM,Explanation score,Human,56,4.333333333333333
ULM,Explanation score,Human,57,4.333333333333333
ULM,Explanation score,Human,58,4.333333333333333
ULM,Explanation score,Human,59,4.0
ULM,Explanation score,Human,60,4.0
ULM,Explanation score,Human,61,4.333333333333333
ULM,Explanation score,Human,62,4.333333333333333
ULM,Explanation score,Human,63,4.666666666666667
ULM,Explanation score,Human,64,4.333333333333333
ULM,Explanation score,Human,65,4.0
ULM,Explanation score,Human,66,4.0
ULM,Explanation score,Human,67,4.0
ULM,Explanation score,Human,68,4.0
ULM,Explanation score,Human,69,4.0
ULM,Explanation score,Human,70,4.333333333333333
ULM,Explanation score,MAS,1,4.333333333333333
ULM,Explanation score,MAS,2,3.6666666666666665
ULM,Explanation score,MAS,3,4.333333333333333
ULM,Explanation score,MAS,4,4.333333333333333
ULM,Explanation score,MAS,5,3.6666666666666665
ULM,Explanation score,MAS,6,4.333333333333333
ULM,Explanation score,MAS,7,4.333333333333333
ULM,Explanation score,MAS,8,4.333333333333333
ULM,Explanation score,MAS,9,4.333333333333333
ULM,Explanation score,MAS,10,4.333333333333333
ULM,Explanation score,MAS,11,4.333333333333333
ULM,Explanation score,MAS,12,4.333333333333333
ULM,Explanation score,MAS,13,4.333333333333333
ULM,Explanation score,MAS,14,4.333333333333333
ULM,Explanation score,MAS,15,4.333333333333333
ULM,Explanation score,MAS,16,4.333333333333333
ULM,Explanation score,MAS,17,4.333333333333333
ULM,Explanation score,MAS,18,4.333333333333333
ULM,Explanation score,MAS,19,4.333333333333333
ULM,Explanation score,MAS,20,4.333333333333333
ULM,Explanation score,MAS,21,4.333333333333333
ULM,Explanation score,MAS,22,4.333333333333333
ULM,Explanation score,MAS,23,3.6666666666666665
ULM,Explanation score,MAS,24,4.333333333333333
ULM,Explanation score,MAS,25,4.333333333333333
ULM,Explanation score,MAS,26,4.333333333333333
ULM,Explanation score,MAS,27,4.333333333333333
ULM,Explanation score,MAS,28,3.6666666666666665
ULM,Explanation score,MAS,29,4.333333333333333
ULM,Explanation score,MAS,30,4.333333333333333
ULM,Explanation score,MAS,31,4.333333333333333
ULM,Explanation score,MAS,32,4.333333333333333
ULM,Explanation score,MAS,33,4.333333333333333
ULM,Explanation score,MAS,34,4.333333333333333
ULM,Explanation score,MAS,35,4.333333333333333
ULM,Explanation score,MAS,36,4.333333333333333
ULM,Explanation score,MAS,37,4.333333333333333
ULM,Explanation score,MAS,38,4.333333333333333
ULM,Explanation score,MAS,39,4.333333333333333
ULM,Explanation score,MAS,40,5.0
ULM,Explanation score,MAS,41,5.0
ULM,Explanation score,MAS,42,5.0
ULM,Explanation score,MAS,43,3.6666666666666665
ULM,Explanation score,MAS,44,3.6666666666666665
ULM,Explanation score,MAS,45,3.6666666666666665
ULM,Explanation score,MAS,46,4.333333333333333
ULM,Explanation score,MAS,47,4.333333333333333
ULM,Explanation score,MAS,48,4.333333333333333
ULM,Explanation score,MAS,49,3.6666666666666665
ULM,Explanation score,MAS,50,4.333333333333333
ULM,Explanation score,MAS,51,3.6666666666666665
ULM,Explanation score,MAS,52,4.0
ULM,Explanation score,MAS,53,4.0
ULM,Explanation score,MAS,54,4.333333333333333
ULM,Explanation score,MAS,55,4.0
ULM,Explanation score,MAS,56,4.333333333333333
ULM,Explanation score,MAS,57,4.333333333333333
ULM,Explanation score,MAS,58,4.333333333333333
ULM,Explanation score,MAS,59,4.0
ULM,Explanation score,MAS,60,4.333333333333333
ULM,Explanation score,MAS,61,4.0
ULM,Explanation score,MAS,62,4.0
ULM,Explanation score,MAS,63,4.0
ULM,Explanation score,MAS,64,4.0
ULM,Explanation score,MAS,65,4.333333333333333
ULM,Explanation score,MAS,66,4.333333333333333
ULM,Explanation score,MAS,67,4.0
ULM,Explanation score,MAS,68,4.0
ULM,Explanation score,MAS,69,4.0
ULM,Explanation score,MAS,70,4.0
